South Sudan,Western Equatoria State,Yambio County,Yambio Town Payam,Naduru Boma
South Sudan,Western Equatoria State,Maridi County,Maridi Payam,Nagbaka Boma
South Sudan,Western Equatoria State,Nagero County,Nagero Payam,Nagero Centre Boma
South Sudan,Eastern Equatoria State,Budi County,Nagishot Payam,Nagishot Boma
South Sudan,Central Equatoria State,Terekeka County,Tombek Payam,Naguli Boma
South Sudan,Eastern Equatoria State,Kapoeta East County,Lotimor Payam,Naita Boma
South Sudan,Northern Bahr El Ghazal State,Aweil Centre County,Aweil Town Payam,Naivasha Boma
South Sudan,Eastern Equatoria State,Kapoeta East County,Katodori Payam,Nakabangole PHCU
South Sudan,Eastern Equatoria State,Kapoeta East County,Kauto Payam,Nakadengo Boma
South Sudan,Eastern Equatoria State,Kapoeta South County,Pwata Payam,Nakicho Boma
South Sudan,Eastern Equatoria State,Ikotos County,Losite Payam,Nakoringole Boma
South Sudan,Eastern Equatoria State,Kapoeta East County,Katodori Payam,Nakoromai Boma
South Sudan,Eastern Equatoria State,Kapoeta East County,Lotimor Payam,Nakudochua Boma
South Sudan,Eastern Equatoria State,Kapoeta North County,Karukomuge Payam,Nakwaperit Boma
South Sudan,Eastern Equatoria State,Kapoeta South County,Machi II Payam,Nakware Boma
South Sudan,Eastern Equatoria State,Kapoeta East County,Katodori Payam,Nalemumor Boma
South Sudan,Eastern Equatoria State,Kapoeta North County,Lomeyen Payam,Nalemusokon Boma
South Sudan,Eastern Equatoria State,Kapoeta East County,Narus Payam,Naliel Boma
South Sudan,Eastern Equatoria State,Kapoeta South County,Kapoeta Town Payam,Nalingaro Boma
South Sudan,Eastern Equatoria State,Kapoeta East County,Katodori Payam,Nalukupeta Boma
South Sudan,Western Equatoria State,Nzara County,Nzara Centre Payam,Namaiku Boma
South Sudan,Western Equatoria State,Nzara County,Basukangbi Payam,Namama Boma
South Sudan,Western Equatoria State,Ibba County,Ibba Centre Payam,Namarabia Boma
South Sudan,Eastern Equatoria State,Ikotos County,Losite Payam,Namarati Boma
South Sudan,Eastern Equatoria State,Kapoeta South County,Kapoeta Town Payam,Naminit Boma
South Sudan,Eastern Equatoria State,Kapoeta North County,Lomeyen Payam,Naminitiot Boma
South Sudan,Eastern Equatoria State,Kapoeta East County,Katodori Payam,Namojee Boma
South Sudan,Eastern Equatoria State,Kapoeta South County,Machi II Payam,Namojongoronyit Boma
South Sudan,Eastern Equatoria State,Kapoeta East County,Kauto Payam,Namolokonyit Boma
South Sudan,Eastern Equatoria State,Kapoeta North County,Mosingo Payam,Namonichek Boma
South Sudan,Eastern Equatoria State,Kapoeta East County,Kauto Payam,Namorpus Boma
South Sudan,Western Equatoria State,Nagero County,Namutina Payam (Nagero),Namutina Centre Boma
South Sudan,Unity State,Mayom County,Ngop Payam,Namyor Boma
South Sudan,Eastern Equatoria State,Kapoeta East County,Katodori Payam,Nangatuny Boma
South Sudan,Western Equatoria State,Ezo County,Bagidi Payam,Nangbabe Boma
South Sudan,Eastern Equatoria State,Kapoeta East County,Katodori Payam,Nanglet Boma
South Sudan,Eastern Equatoria State,Kapoeta North County,Najie Payam,Nangoletirae Boma
South Sudan,Eastern Equatoria State,Kapoeta East County,Katodori Payam,Nangor-Moru Boma
South Sudan,Western Equatoria State,Yambio County,Gangura Payam,Nangume Boma
South Sudan,Western Equatoria State,Yambio County,Nadiangere Payam,Nangume Boma
South Sudan,Western Equatoria State,Tambura County,Mupoi Payam,Nangume Boma
South Sudan,Western Equatoria State,Yambio County,Gangura Payam,Nanguruza Boma
South Sudan,Eastern Equatoria State,Kapoeta East County,Kauto Payam,Nanyangacor Boma
South Sudan,Eastern Equatoria State,Kapoeta East County,Katodori Payam,Nanyapuduro Boma
South Sudan,Western Equatoria State,Ezo County,Ezo Centre Payam,Nanzinga Boma
South Sudan,Eastern Equatoria State,Kapoeta North County,Lomeyen Payam,Napasiriet Boma
South Sudan,Eastern Equatoria State,Kapoeta South County,Pwata Payam,Napetait Boma
South Sudan,Eastern Equatoria State,Kapoeta South County,Machi I Payam,Napetet Boma
South Sudan,Eastern Equatoria State,Kapoeta North County,Chumakori Payam,Napetet Boma
South Sudan,Eastern Equatoria State,Ikotos County,Losite Payam,Napeyasi Boma
South Sudan,Eastern Equatoria State,Kapoeta South County,Pwata Payam,Napong Boma
South Sudan,Eastern Equatoria State,Kapoeta East County,Jie Payam,Napusiriet Boma
South Sudan,Eastern Equatoria State,Kapoeta North County,Paringa Payam,Napustirai Boma
South Sudan,Eastern Equatoria State,Kapoeta East County,Kauto Payam,Napwotasigiria Boma
South Sudan,Eastern Equatoria State,Kapoeta South County,Longeleya Payam,Narekadai Boma
South Sudan,Eastern Equatoria State,Kapoeta East County,Katodori Payam,Narii Boma
South Sudan,Eastern Equatoria State,Kapoeta East County,Katodori Payam,Narukeny Boma
South Sudan,Eastern Equatoria State,Kapoeta East County,Narus Payam,Narus Boma
South Sudan,Eastern Equatoria State,Kapoeta South County,Pwata Payam,Nasiakina Boma
South Sudan,Upper Nile State,Luakpiny/Nasir County,Nasir Payam,Nasir Boma
South Sudan,Western Equatoria State,Yambio County,Gangura Payam,Nasoro Boma
South Sudan,Eastern Equatoria State,Kapoeta East County,Mogos Payam,Nasuwat Boma
South Sudan,Eastern Equatoria State,Kapoeta North County,Paringa Payam,Nateregat Boma
South Sudan,Eastern Equatoria State,Kapoeta North County,Lomeyen Payam,Natiir Boma
South Sudan,Eastern Equatoria State,Kapoeta South County,Machi II Payam,Natipir Boma
South Sudan,Eastern Equatoria State,Kapoeta East County,Lotimor Payam,Natubot Boma
South Sudan,Eastern Equatoria State,Kapoeta North County,Karukomuge Payam,Nawao Boma
South Sudan,Eastern Equatoria State,Kapoeta North County,Paringa Payam,Nawapetet Boma
South Sudan,Eastern Equatoria State,Kapoeta North County,Karukomuge Payam,Nawebei Boma
South Sudan,Eastern Equatoria State,Kapoeta East County,Katodori Payam,Nawoit Boma
South Sudan,Eastern Equatoria State,Kapoeta East County,Kauto Payam,Nawoyapeta Boma
South Sudan,Pibor Administrative Area,Pibor County,Kiziongora Payam,Nawukali Boma
South Sudan,Upper Nile State,Luakpiny/Nasir County,Dingkar Payam,Nayaar Boma
South Sudan,Eastern Equatoria State,Kapoeta South County,Machi II Payam,Nayoneakaton Boma
South Sudan,Western Bahr El Ghazal State,Wau County,Wau South Payam,Nazareth Boma
South Sudan,Western Equatoria State,Yambio County,Yambio Town Payam,Ndavuro Boma
South Sudan,Western Equatoria State,Nzara County,Basukangbi Payam,Ndoromo Boma
South Sudan,Upper Nile State,Melut County,Paloch Payam (Melut),New Paloch Boma
South Sudan,Western Bahr El Ghazal State,Wau County,Wau South Payam,New Site Boma
South Sudan,Eastern Equatoria State,Budi County,Lotukei Payam,New-Cush Boma
South Sudan,Upper Nile State,Manyo County,Wadakona Payam,New-Site Boma
South Sudan,Eastern Equatoria State,Lafon/Lopa County,Longiro Payam,Ngaboli Boma
South Sudan,Pibor Administrative Area,Pibor County,Gumuruk Payam,Ngachavarachiz Boma
South Sudan,Central Equatoria State,Juba County,Lirya Payam,Ngangala Boma
South Sudan,Eastern Equatoria State,Kapoeta North County,Paringa Payam,Ngangorom Boma
South Sudan,Warrap State,Tonj South County,Thiet Payam,Ngap-Anet Boma
South Sudan,Warrap State,Gogrial West County,Alek South Payam,Ngap-Athian Boma
South Sudan,Warrap State,Tonj East County,Ananatak Payam,Ngapanet Boma
South Sudan,Unity State,Rubkona County,Rubkotne Payam,Ngaplel Boma
South Sudan,Unity State,Rubkona County,Dhorbor Payam,Ngapngoap Boma
South Sudan,Eastern Equatoria State,Budi County,Napak Payam,Ngarahach Boma
South Sudan,Eastern Equatoria State,Budi County,Loriyok Payam,Ngarich Boma
South Sudan,Eastern Equatoria State,Budi County,Loudo Payam,Ngatuba Boma
South Sudan,Jonglei State,Twic East County,Ajuong Payam,Ngawai Boma
South Sudan,Western Equatoria State,Tambura County,Rii - Yubu Payam,Ngboko Boma
South Sudan,Western Equatoria State,Yambio County,Yambio Town Payam,Ngindo Boma
South Sudan,Western Bahr El Ghazal State,Wau County,Bagari Payam,Ngisa Boma
South Sudan,Unity State,Mayom County,Riah Payam,Ngoany Boma
South Sudan,Western Bahr El Ghazal State,Wau County,Bagari Payam,Ngodakala Boma
South Sudan,Western Equatoria State,Maridi County,Kozi Payam,Ngode Boma
South Sudan,Western Equatoria State,Nagero County,Namutina Payam,Ngogola Boma
South Sudan,Western Bahr El Ghazal State,Wau County,Besselia Payam,Ngolingbo Boma
South Sudan,Jonglei State,Pigi County,Alam Payam,Ngong Boma
South Sudan,Northern Bahr El Ghazal State,Aweil North County,Ariath Payam,Ngop Akot Boma
South Sudan,Unity State,Mayom County,Mankien Payam,Ngop Boma
South Sudan,Unity State,Rubkona County,Nhialdiu Payam,Ngopthoan Boma
South Sudan,Western Equatoria State,Mvolo County,Dari Payam,Ngoronya Boma
South Sudan,Jonglei State,Bor South County,Baidit Payam,Ngtiang Boma
South Sudan,Jonglei State,Nyirol County,Nyambor Payam,Ngueng Boma
South Sudan,Jonglei State,Uror County,Karam Payam,Ngueny Boma
South Sudan,Central Equatoria State,Juba County,Lirya Payam,Ngulere Boma
South Sudan,Western Equatoria State,Ibba County,Ibba Centre Payam,Ngungua Boma
South Sudan,Eastern Equatoria State,Ikotos County,Ikotos Payam,Ngutube Boma
South Sudan,Unity State,Rubkona County,Nhialdiu Payam,Nhialdiu Boma
South Sudan,Ruweng Administrative Area,Pariang County,Pariang Payam,Nile Ganga Boma
South Sudan,Eastern Equatoria State,Magwi County,Nimule Payam,Nimule Boma
South Sudan,Abyei Administrative Area,Abyei County,Alal Payam,Noog I Boma
South Sudan,Abyei Administrative Area,Abyei County,Alal Payam,Noong II Boma
South Sudan,Upper Nile State,Luakpiny/Nasir County,Kuerenge-ke Payam,Nor Boma
South Sudan,Unity State,Mayom County,Bieh Payam,Nor Gai Boma
South Sudan,Unity State,Koch County,Norbor Payam,Norbor Boma
South Sudan,Unity State,Mayom County,Ruathnyibuol Payam,Norjuoy Boma
South Sudan,Unity State,Leer County,Adok Payam,Norkong Boma
South Sudan,Unity State,Mayom County,Pub Payam,Normanlok Boma
South Sudan,Unity State,Mayom County,Kueryiek Payam,Northony Boma
South Sudan,Jonglei State,Akobo County,Dengjok Payam,Nukta Boma
South Sudan,Unity State,Rubkona County,Rubkotne Payam,Nyabole Boma
South Sudan,Unity State,Leer County,Dok Payam,Nyadiar Boma
South Sudan,Eastern Equatoria State,Lafon/Lopa County,Burgilo Payam,Nyadido Boma
South Sudan,Jonglei State,Fangak County,Mareang Payam,Nyadin Boma
South Sudan,Unity State,Panyijar County,Nyal Payam,Nyadong Boma
South Sudan,Unity State,Panyijar County,Pachaar Payam,Nyadong Boma
South Sudan,Unity State,Panyijar County,Pachak Payam,Nyajang Boma
South Sudan,Western Equatoria State,Yambio County,Bangasu Payam,Nyaka Boma
South Sudan,Jonglei State,Uror County,Puolchuol Payam,Nyakor Boma
South Sudan,Northern Bahr El Ghazal State,Aweil East County,Yargot Payam,Nyakral Boma
South Sudan,Unity State,Mayom County,Pub Payam,Nyakuole Boma
South Sudan,Central Equatoria State,Juba County,Munuki Payam,Nyakuron East Boma
South Sudan,Central Equatoria State,Juba County,Munuki Payam,Nyakuron North Boma
South Sudan,Central Equatoria State,Juba County,Munuki Payam,Nyakuron South Boma
South Sudan,Central Equatoria State,Juba County,Munuki Payam,Nyakuron West Boma
South Sudan,Unity State,Panyijar County,Nyal Payam,Nyal Boma
South Sudan,Unity State,Panyijar County,Pachak Payam,Nyal Boma
South Sudan,Pibor Administrative Area,Pibor County,Boma Payam,Nyalangoro Boma
South Sudan,Northern Bahr El Ghazal State,Aweil Centre County,Nyalath Payam,Nyalath Boma
South Sudan,Unity State,Koch County,Pakur Payam,Nyalou Boma
South Sudan,Pibor Administrative Area,Pibor County,Pibor Payam,Nyamachul Boma
South Sudan,Jonglei State,Nyirol County,Nyambor Payam,Nyamboor Boma
South Sudan,Lakes State,Yirol East County,Lekakedu Payam,Nyang Boma
South Sudan,Lakes State,Yirol East County,Pagarau Payam,Nyang Boma
South Sudan,Warrap State,Gogrial East County,Toch East Payam,Nyangdit Boma
South Sudan,Western Equatoria State,Ezo County,Yangiri Payam,Nyangiza Boma
South Sudan,Lakes State,Rumbek Centre County,Matangai Payam,Nyangkoot Boma
South Sudan,Lakes State,Rumbek Centre County,Rumbek Town Payam,Nyangkoot Boma
South Sudan,Upper Nile State,Maiwut County,Jotome Payam,Nyangore Boma
South Sudan,Jonglei State,Twic East County,Pakeer Payam,Nyany Boma
South Sudan,Eastern Equatoria State,Torit County,Yire Payam,Nyara Boma
South Sudan,Upper Nile State,Luakpiny/Nasir County,Mading Payam,Nyarenge Boma
South Sudan,Central Equatoria State,Juba County,Tijor Payam,Nyarjwa Boma
South Sudan,Unity State,Rubkona County,Nhialdiu Payam,Nyaromne Boma
South Sudan,Ruweng Administrative Area,Pariang County,Werthen Payam,Nyarweng Boma
South Sudan,Western Equatoria State,Ezo County,Naandi Payam,Nyasi Boma
South Sudan,Pibor Administrative Area,Pibor County,Boma Payam,Nyat Boma
South Sudan,Jonglei State,Nyirol County,Thol Payam,Nyatim Boma
South Sudan,Jonglei State,Ayod County,Pajiek Payam,Nyawit Boma
South Sudan,Ruweng Administrative Area,Pariang County,Nyiel Payam,Nyeel Boma
South Sudan,Central Equatoria State,Morobo County,Wudabi Payam,Nyei Boma
South Sudan,Pibor Administrative Area,Pibor County,Lekuangole Payam,Nyergany Boma
South Sudan,Upper Nile State,Luakpiny/Nasir County,Jikmir Payam,Nyetot Boma
South Sudan,Upper Nile State,Panyikang County,Panyikang Payam,Nyeyar Boma
South Sudan,Eastern Equatoria State,Torit County,Hiyala Payam,Nyibira Boma
South Sudan,Upper Nile State,Panyikang County,Tonga Payam,Nyibod Boma
South Sudan,Warrap State,Twic County,Turalei Payam,Nyiel-Abiel Boma
South Sudan,Northern Bahr El Ghazal State,Aweil South County,Nyieth Payam,Nyieth Boma
South Sudan,Unity State,Mayom County,Kuerbone Payam,Nyigar Boma
South Sudan,Upper Nile State,Fashoda County,Kodok Payam,Nyigir Boma
South Sudan,Upper Nile State,Panyikang County,Tonga Payam,Nyijuad Boma
South Sudan,Central Equatoria State,Terekeka County,Terekeka Payam,Nyikabur Boma
South Sudan,Upper Nile State,Panyikang County,Panyikang Payam,Nyilual Boma
South Sudan,Northern Bahr El Ghazal State,Aweil West County,Gomjuer West Payam,Nyin Alel Boma
South Sudan,Northern Bahr El Ghazal State,Aweil West County,Ayat West Payam,Nyin Buoli Boma
South Sudan,Western Bahr El Ghazal State,Jur River County,Wau Bai Payam,Nyinakok Boma
South Sudan,Western Bahr El Ghazal State,Jur River County,Marial Bai Payam,Nyinchum/Kuom Boma
South Sudan,Unity State,Guit County,Kuach Payam,Nying Boma
South Sudan,Unity State,Rubkona County,Rubkotne Payam,Nying Boma
South Sudan,Jonglei State,Ayod County,Kurwai Payam,Nyoat  Boma
South Sudan,Unity State,Mayom County,Ruathnyibuol Payam,Nyoat Boma
South Sudan,Warrap State,Gogrial West County,Alek West Payam,Nyok-Thiang Boma
South Sudan,Eastern Equatoria State,Torit County,Nyong Payam,Nyong Boma
South Sudan,Unity State,Koch County,Ngony Payam,Nyony Boma
South Sudan,Unity State,Leer County,Juong Kang Payam,Nyony Boma
South Sudan,Central Equatoria State,Terekeka County,Nyori Payam,Nyori  Boma
South Sudan,Eastern Equatoria State,Kapoeta North County,Paringa Payam,Nyuda Boma
South Sudan,Unity State,Rubkona County,Bentiu Town Payam,Nyuenypiu Boma
South Sudan,Pibor Administrative Area,Pochalla County,Burator Payam,Nyuom Boma
South Sudan,Western Equatoria State,Nzara County,Nzara Centre Payam,Nzara Centre Boma
South Sudan,Upper Nile State,Panyikang County,Pakang Payam,Obaidhak Boma
South Sudan,Eastern Equatoria State,Magwi County,Magwi Payam,Obbo Boma
South Sudan,Upper Nile State,Panyikang County,Panyidwoi Payam,Obel Boma
South Sudan,Jonglei State,Akobo County,Nyandit Payam,Obor Boma
South Sudan,Pibor Administrative Area,Pochalla County,Pochalla Payam,Obudi Boma
South Sudan,Upper Nile State,Malakal County,Lelo Payam,Obwa Boma
South Sudan,Central Equatoria State,Juba County,Lokiliri Payam,Odemu Boma
South Sudan,Pibor Administrative Area,Pochalla County,Akiela Payam,Odiyekv Boma
South Sudan,Pibor Administrative Area,Pochalla County,Pochalla Payam,Odongol Boma
South Sudan,Upper Nile State,Panyikang County,Panyikang Payam,Odwoc Boma
South Sudan,Eastern Equatoria State,Magwi County,Magwi Payam,Ofiriha Boma
South Sudan,Pibor Administrative Area,Pochalla County,Pochalla Payam,Ogaa Boma
South Sudan,Pibor Administrative Area,Pochalla County,Omiela Payam,Ogin Boma
South Sudan,Upper Nile State,Manyo County,Athidwoi Payam,Ogon Boma
South Sudan,Upper Nile State,Malakal County,Ogot Payam,Ogot Boma
South Sudan,Pibor Administrative Area,Pochalla County,Omiela Payam,Ojalo Boma
South Sudan,Pibor Administrative Area,Pochalla County,Pochalla Payam,Ojangbae Boma
South Sudan,Pibor Administrative Area,Pochalla County,Pochalla Payam,Ojengo Boma
South Sudan,Jonglei State,Akobo County,Alali Payam,Ojoky Boma
South Sudan,Pibor Administrative Area,Pochalla County,Adongo Payam,Ojwa Boma
South Sudan,Pibor Administrative Area,Pochalla County,Akiela Payam,Okadi Boma
South Sudan,Jonglei State,Akobo County,Bilkey Payam,Okau Boma
South Sudan,Eastern Equatoria State,Ikotos County,Lomohidang South Payam,Okorohore Boma
South Sudan,Eastern Equatoria State,Ikotos County,Lomohidang North Payam,Okorohore Boma
South Sudan,Upper Nile State,Manyo County,Wadakona Payam,Okun Boma
South Sudan,Jonglei State,Akobo County,Bilkey Payam,Old Akobo Boma
South Sudan,Jonglei State,Fangak County,Old Fangak Payam,Old Fangak Boma
South Sudan,Upper Nile State,Maiwut County,Olang Payam,Oleng Boma
South Sudan,Western Equatoria State,Maridi County,Mambe Payam,Olo Boma
South Sudan,Central Equatoria State,Yei County,Otogo Payam,Ombasi Boma
South Sudan,Pibor Administrative Area,Pochalla County,Omiela Payam,Omiela Boma
South Sudan,Upper Nile State,Manyo County,Wadakona Payam,Ommhar Boma
South Sudan,Upper Nile State,Manyo County,Kitgwang Payam,Ommire Boma
South Sudan,Pibor Administrative Area,Pochalla County,Akiela Payam,Ongeda Boma
South Sudan,Eastern Equatoria State,Magwi County,Pageri Payam,Opari Boma
South Sudan,Upper Nile State,Maiwut County,Jekow Payam,Oriang Boma
South Sudan,Pibor Administrative Area,Pibor County,Boma Payam,Origena Boma
South Sudan,Pibor Administrative Area,Pochalla County,Adongo Payam,Otalo One Boma
South Sudan,Pibor Administrative Area,Pochalla County,Adongo Payam,Otalo Two Boma
South Sudan,Eastern Equatoria State,Torit County,Himodonge Payam,Otose Boma
South Sudan,Upper Nile State,Panyikang County,Dheteim Payam,Owachi Boma
South Sudan,Pibor Administrative Area,Pochalla County,Omiela Payam,Owello Boma
South Sudan,Eastern Equatoria State,Magwi County,Magwi Payam,Owiny-Kibul Boma
South Sudan,Eastern Equatoria State,Magwi County,Pajok Payam,Owiny-Kibul Boma
South Sudan,Jonglei State,Twic East County,Lith Payam,Pabarcikok Boma
South Sudan,Upper Nile State,Fashoda County,Dethok Payam,Pabiw Boma
South Sudan,Unity State,Panyijar County,Pachak Payam,Pabuong Boma
South Sudan,Unity State,Panyijar County,Tiap Payam,Pabuong Boma
South Sudan,Lakes State,Yirol West County,Geng-geng Payam,Pabur Boma
South Sudan,Upper Nile State,Melut County,Bimachuk Payam,Pabwony Boma
South Sudan,Unity State,Panyijar County,Pachaar Payam,Pachaar Boma
South Sudan,Unity State,Panyijar County,Pachak Payam,Pachaar Boma
South Sudan,Unity State,Panyijar County,Pachak Payam,Pachak Boma
South Sudan,Unity State,Panyijar County,Pachienjok Payam,Pachak Boma
South Sudan,Unity State,Panyijar County,Pachienjok Payam,Pachienjok Boma
South Sudan,Jonglei State,Pigi County,Atar Payam,Pachot Boma
South Sudan,Lakes State,Rumbek East County,Pachong Payam,Pacong Boma
South Sudan,Unity State,Leer County,Padeah Payam,Padeah Boma
South Sudan,Unity State,Koch County,Kochlual Payam,Padeh Boma
South Sudan,Unity State,Guit County,Niemni Payam,Padhuony  Boma
South Sudan,Jonglei State,Akobo County,Nyandit Payam,Padida Boma
South Sudan,Jonglei State,Duk County,Padiet Payam,Padiet Boma
South Sudan,Upper Nile State,Melut County,Paloch Payam (Melut),Padiet Boma
South Sudan,Unity State,Leer County,Guat Payam,Pading Boma
South Sudan,Upper Nile State,Malakal County,Ogot Payam,Padit Boma
South Sudan,Jonglei State,Akobo County,Diror Payam,Padoi Boma
South Sudan,Northern Bahr El Ghazal State,Aweil East County,Madhol Payam,Pagai Boma
South Sudan,Warrap State,Twic County,Aweeng Payam,Pagai_anyuon Boma
South Sudan,Upper Nile State,Baliet County,Nyongkuach Payam,Pagak Boma
South Sudan,Jonglei State,Duk County,Pagak Payam,Pagak Boma
South Sudan,Warrap State,Tonj East County,Wun-liit Payam,Pagak Boma
South Sudan,Warrap State,Tonj North County,Awuul Payam,Pagakdit Boma
South Sudan,Jonglei State,Duk County,Panyang Payam,Pagaleng Boma
South Sudan,Lakes State,Rumbek East County,Paloch Payam,Pagang Boma
South Sudan,Central Equatoria State,Terekeka County,Tali Payam,Pagara Boma
South Sudan,Lakes State,Yirol East County,Pagarau Payam,Pagarau Boma
South Sudan,Jonglei State,Twic East County,Kongor Payam,Pageer Boma
South Sudan,Eastern Equatoria State,Magwi County,Pageri Payam,Pageri Boma
South Sudan,Jonglei State,Ayod County,Pagil Payam,Pagil Boma
South Sudan,Jonglei State,Nyirol County,Thol Payam,Pagor Boma
South Sudan,Warrap State,Tonj East County,Paweng Payam,Pagor Boma
South Sudan,Warrap State,Tonj East County,Pagor Payam,Pagor Boma
South Sudan,Upper Nile State,Longochuk County,Dajo Payam,Pai-Tahth Boma
South Sudan,Jonglei State,Ayod County,Pajiek Payam,Pajiek Boma
South Sudan,Eastern Equatoria State,Magwi County,Pajok Payam,Pajok Boma
South Sudan,Upper Nile State,Panyikang County,Panyidwoi Payam,Pajou Boma
South Sudan,Jonglei State,Duk County,Panyang Payam,Pajut Boma
South Sudan,Jonglei State,Duk County,Dongchak Payam,Pakam BOma
South Sudan,Upper Nile State,Panyikang County,Panyikang Payam,Pakan Boma
South Sudan,Upper Nile State,Panyikang County,Pakang Payam,Pakang Boma
South Sudan,Lakes State,Yirol West County,Abang Payam,Pakeu Boma
South Sudan,Unity State,Panyijar County,Pachienjok Payam,Pakham Boma
South Sudan,Jonglei State,Bor South County,Bor Payam,Pakua Boma
South Sudan,Unity State,Leer County,Adok Payam,Pakuem Boma
South Sudan,Jonglei State,Ayod County,Kurwai Payam,Pakuem Boma
South Sudan,Central Equatoria State,Yei County,Yei Town Payam,Pakula Boma
South Sudan,Jonglei State,Nyirol County,Pading Payam,Pakum Boma
South Sudan,Unity State,Koch County,Pakur Payam,Pakur Boma
South Sudan,Unity State,Rubkona County,Rubkotne Payam,Pakur Boma
South Sudan,Upper Nile State,Panyikang County,Panyikang Payam,Pakwa Boma
South Sudan,Warrap State,Tonj East County,Wun-liit Payam,Palaam Boma
South Sudan,Upper Nile State,Maiwut County,Maiwut Payam,Palang Boma
South Sudan,Upper Nile State,Longochuk County,Pamach Payam,Palguop Boma
South Sudan,Jonglei State,Twic East County,Ajuong Payam,Paliau Boma
South Sudan,Upper Nile State,Panyikang County,Panyidwoi Payam,Palo Boma
South Sudan,Upper Nile State,Melut County,Paloch Payam (Melut),Paloch Boma
South Sudan,Eastern Equatoria State,Magwi County,Magwi Payam,Palotaka Boma
South Sudan,Unity State,Panyijar County,Nyal Payam,Palual Boma
South Sudan,Unity State,Panyijar County,Panyijiar Payam,Palual Boma
South Sudan,Unity State,Mayom County,Kuerbone Payam,Paluang Boma
South Sudan,Jonglei State,Uror County,Pathai Payam,Paluony Boma
South Sudan,Upper Nile State,Longochuk County,Pamach Payam,Pamach Boma
South Sudan,Northern Bahr El Ghazal State,Aweil North County,Malual Centre Payam,Pamat Boma
South Sudan,Ruweng Administrative Area,Pariang County,Jamjang Payam,Pamiir Boma
South Sudan,Unity State,Guit County,Kuerguini Payam,Pamkuoy Boma
South Sudan,Warrap State,Tonj East County,Pannhial Payam,Pan-Nhial Boma
South Sudan,Warrap State,Gogrial East County,Toch West Payam,Panacier Boma
South Sudan,Northern Bahr El Ghazal State,Aweil South County,Wathmuok Payam,Panadhot Boma
South Sudan,Jonglei State,Ayod County,Kuach-deng Payam,Panah Boma
South Sudan,Upper Nile State,Akoka County,Rom Payam (Baliet),Pananei Boma
South Sudan,Jonglei State,Bor South County,Bor Payam,Panapet Boma
South Sudan,Lakes State,Rumbek East County,Pachong Payam,Panawac Boma
South Sudan,Northern Bahr El Ghazal State,Aweil East County,Mangar Tong Payam,Panemeth Boma
South Sudan,Ruweng Administrative Area,Abiemnhom County,Abiemnom Payam,Pangok Boma
South Sudan,Unity State,Panyijar County,Panyijiar Payam,Panhial Boma
South Sudan,Unity State,Panyijar County,Ganyliel Payam,Panhial Boma
South Sudan,Unity State,Mayom County,Pub Payam,Panhial Boma
South Sudan,Lakes State,Rumbek North County,Madol Payam,Panhiam Acot Boma
South Sudan,Unity State,Leer County,Pilieny Payam,Panhiam Boma
South Sudan,Unity State,Rubkona County,Panhiany Payam,Panhiany Boma
South Sudan,Jonglei State,Uror County,Pathai Payam,Panhom Boma
South Sudan,Northern Bahr El Ghazal State,Aweil Centre County,Bar Mayen Payam,Panjap Boma
South Sudan,Lakes State,Yirol West County,Abang Payam,Pankar Boma
South Sudan,Warrap State,Tonj North County,Manloor Payam,Pankot Boma
South Sudan,Northern Bahr El Ghazal State,Aweil South County,Nyieth Payam,Pankuach Boma
South Sudan,Warrap State,Gogrial West County,Riau Payam,Panliet Boma
South Sudan,Warrap State,Tonj East County,Paweng Payam,Pannhial Boma
South Sudan,Upper Nile State,Melut County,Panomdit Payam,Panomdit Boma
South Sudan,Upper Nile State,Melut County,Panomdit Payam,Panomthii Boma
South Sudan,Ruweng Administrative Area,Pariang County,Jamjang Payam,Panpeth Boma
South Sudan,Ruweng Administrative Area,Pariang County,Yida Payam,Panthur Boma
South Sudan,Ruweng Administrative Area,Pariang County,Werthen Payam,Panthur Boma
South Sudan,Jonglei State,Nyirol County,Pulturuk Payam,Panyang Boma
South Sudan,Jonglei State,Uror County,Tiam Payam,Panyang Boma
South Sudan,Jonglei State,Ayod County,Mogok Payam,Panyang Boma
South Sudan,Ruweng Administrative Area,Abiemnhom County,Abiemnom Payam,Panyang Boma
South Sudan,Ruweng Administrative Area,Pariang County,Werthen Payam,Panyang Boma
South Sudan,Jonglei State,Nyirol County,Pulturuk Payam,Panyangluel Boma
South Sudan,Upper Nile State,Panyikang County,Panyidwoi Payam,Panyidwoi Boma
South Sudan,Unity State,Panyijar County,Panyijiar Payam,Panyijiar Boma
South Sudan,Eastern Equatoria State,Magwi County,Magwi Payam,Panyikwara Boma
South Sudan,Jonglei State,Uror County,Wuror Payam,Panyok Boma
South Sudan,Central Equatoria State,Morobo County,Panyume Payam,Panyume Centre Boma
South Sudan,Upper Nile State,Panyikang County,Tonga Payam,Papojoc Boma
South Sudan,Upper Nile State,Melut County,Bimachuk Payam,Parag Boma
South Sudan,Jonglei State,Bor South County,Kolnyang Payam,Pariak Boma
South Sudan,Northern Bahr El Ghazal State,Aweil East County,Baach Payam,Pariak Boma
South Sudan,Upper Nile State,Ulang County,Doma Payam,Parial Boma
South Sudan,Unity State,Panyijar County,Pachaar Payam,Pariel Boma
South Sudan,Unity State,Panyijar County,Panyijiar Payam,Pariel Boma
